id,date,region,latitude,longitude,soil_type,crop_type,month,year,lst_celsius,ndvi,savi,evi,ta_celsius,rh_percent,wind_ms,solar_wm2,vpd_kpa,et0_mm_day,soil_moisture,field_capacity,wilting_point,irrigation_event,cwsi,stress_label
1495,2022-11-24,Gafsa,34.43,8.78,sandy,Olive,11,2022,29.98,0.0152,0.0151,0.029,21.46,45.25,3.78,302.8,1.4002,1.004,0.0734,0.18,0.06,1,0.9487,extreme
1496,2023-07-26,Sfax,34.74,10.76,sandy-loam,Potato,7,2023,34.52,0.1767,0.158,0.299,31.57,52.7,3.84,836.8,2.1954,2.099,0.1775,0.28,0.1,0,0.353,mild
1497,2022-04-08,Kairouan,35.67,10.1,clay-loam,Barley,4,2022,22.44,0.2859,0.24,0.4504,20.81,60.94,4.12,533.1,0.9601,1.31,0.2719,0.36,0.18,0,0.3151,mild
1498,2023-06-12,Sfax,34.74,10.76,sandy-loam,Tomato,6,2023,31.31,0.1935,0.1713,0.3237,26.53,41.02,3.99,708.1,2.046,1.733,0.1476,0.28,0.1,1,0.5269,medium
1499,2021-05-13,Kairouan,35.67,10.1,clay-loam,Potato,5,2021,26.18,0.3853,0.3064,0.5712,24.29,59.27,0.97,591.0,1.2366,1.504,0.2832,0.36,0.18,0,0.3154,mild
1500,2022-10-17,Sfax,34.74,10.76,sandy-loam,Pepper,10,2022,25.99,0.2087,0.1831,0.3456,23.7,56.22,4.9,506.0,1.283,1.372,0.1939,0.28,0.1,0,0.3182,mild
1501,2022-09-06,Gafsa,34.43,8.78,sandy,Citrus,9,2022,38.1,0.01,0.0099,0.0191,27.9,37.58,1.03,494.4,2.3461,1.493,0.0611,0.18,0.06,1,1.0,extreme
1502,2023-07-24,Béja,36.73,9.18,loam,Barley,7,2023,34.23,0.2075,0.1822,0.3439,30.84,40.28,0.8,816.2,2.6582,2.042,0.2236,0.32,0.12,0,0.4383,mild
1503,2021-05-15,Béja,36.73,9.18,loam,Citrus,5,2021,24.84,0.056,0.0539,0.1031,20.76,42.02,0.92,544.1,1.4205,1.322,0.148,0.32,0.12,0,0.5441,medium
1504,2021-02-06,Sfax,34.74,10.76,sandy-loam,Olive,2,2021,14.76,0.2019,0.1778,0.3358,16.0,82.48,2.05,305.4,0.3186,0.868,0.2447,0.28,0.1,0,0.008,low
1505,2022-05-05,Kairouan,35.67,10.1,clay-loam,Citrus,5,2022,26.33,0.2463,0.2114,0.398,23.0,53.16,1.72,619.3,1.3158,1.492,0.3047,0.36,0.18,0,0.4615,mild
1506,2022-04-25,Nabeul,36.45,10.73,sandy,Barley,4,2022,20.21,0.5088,0.3797,0.7028,20.23,77.15,1.3,526.4,0.5419,1.282,0.1596,0.18,0.06,0,0.1411,low
1507,2022-09-04,Sfax,34.74,10.76,sandy-loam,Potato,9,2022,26.08,0.3799,0.303,0.565,25.19,68.91,5.19,719.7,0.9961,1.695,0.2759,0.28,0.1,0,0.1989,low
1508,2022-07-01,Sfax,34.74,10.76,sandy-loam,Barley,7,2022,32.3,0.1569,0.1419,0.269,30.47,50.8,1.22,808.2,2.1444,2.016,0.1869,0.28,0.1,0,0.2824,mild
1509,2022-04-11,Gabès,33.88,9.79,sandy,Potato,4,2022,25.0,0.1207,0.1116,0.2122,19.5,59.68,4.98,552.0,0.914,1.288,0.0888,0.18,0.06,1,0.677,medium
1510,2023-06-24,Gabès,33.88,9.79,sandy,Potato,6,2023,32.04,0.1255,0.1158,0.22,26.36,34.21,1.35,869.0,2.259,1.913,0.0913,0.18,0.06,1,0.5689,medium
1511,2021-07-11,Nabeul,36.45,10.73,sandy,Citrus,7,2021,38.46,0.0516,0.0499,0.0954,28.8,20.71,3.32,853.8,3.1404,2.001,0.0686,0.18,0.06,0,0.897,high
1512,2022-06-16,Béja,36.73,9.18,loam,Potato,6,2022,26.05,0.2624,0.2232,0.4196,25.26,55.98,2.48,682.5,1.416,1.653,0.2487,0.32,0.12,0,0.2065,low
1513,2022-04-09,Béja,36.73,9.18,loam,Olive,4,2022,21.69,0.0593,0.057,0.1089,14.84,36.98,3.24,531.0,1.0639,1.105,0.1573,0.32,0.12,0,0.9207,extreme
1514,2023-04-27,Kairouan,35.67,10.1,clay-loam,Olive,4,2023,27.74,0.0404,0.0393,0.0753,21.17,45.51,3.21,510.6,1.3696,1.294,0.2104,0.36,0.18,1,0.8237,high
1515,2022-10-08,Gafsa,34.43,8.78,sandy,Wheat,10,2022,27.42,0.2186,0.1907,0.3596,25.36,59.21,5.62,427.6,1.3202,1.311,0.1278,0.18,0.06,0,0.306,mild
1516,2022-05-07,Gabès,33.88,9.79,sandy,Potato,5,2022,29.95,0.4129,0.3236,0.6023,27.76,59.88,0.87,642.6,1.4957,1.697,0.1341,0.18,0.06,0,0.3197,mild
1517,2022-09-11,Kairouan,35.67,10.1,clay-loam,Potato,9,2022,36.77,0.1052,0.0982,0.187,29.91,43.29,0.56,497.4,2.3941,1.564,0.2323,0.36,0.18,0,0.6812,medium
1518,2023-09-08,Béja,36.73,9.18,loam,Tomato,9,2023,36.02,0.0861,0.0814,0.1552,31.84,50.63,3.18,681.5,2.3268,1.904,0.1509,0.32,0.12,1,0.5148,medium
1519,2022-02-06,Béja,36.73,9.18,loam,Citrus,2,2022,13.97,0.5082,0.3794,0.7022,13.62,85.03,3.55,300.2,0.2335,0.8,0.2843,0.32,0.12,0,0.1673,low
1520,2022-07-22,Sfax,34.74,10.76,sandy-loam,Citrus,7,2022,39.2,0.1533,0.139,0.2635,36.37,52.81,4.54,900.5,2.861,2.389,0.1797,0.28,0.1,0,0.3212,mild
1521,2022-08-25,Kairouan,35.67,10.1,clay-loam,Pepper,8,2022,38.1,0.2251,0.1956,0.3687,32.71,37.13,0.94,696.2,3.1115,1.958,0.2467,0.36,0.18,0,0.5191,medium
1522,2022-02-15,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,2,2022,17.38,0.2725,0.2305,0.4329,17.22,73.15,3.86,310.9,0.5274,0.907,0.2204,0.28,0.1,0,0.1536,low
1523,2023-06-10,Bizerte,37.27,9.87,loam,Barley,6,2023,29.58,0.1478,0.1345,0.2551,24.14,33.92,5.76,885.7,1.989,1.834,0.1867,0.32,0.12,1,0.6809,medium
1524,2022-07-22,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,7,2022,31.4,0.3014,0.2508,0.4702,28.74,46.11,3.62,705.4,2.1268,1.816,0.1804,0.28,0.1,0,0.3162,mild
1525,2021-04-06,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,4,2021,19.86,0.2574,0.2196,0.4129,17.61,68.41,0.73,504.5,0.6362,1.169,0.1766,0.28,0.1,0,0.3841,mild
1526,2023-10-25,Sfax,34.74,10.76,sandy-loam,Barley,10,2023,34.07,0.01,0.0099,0.0191,26.24,41.96,4.36,439.2,1.9789,1.356,0.111,0.28,0.1,1,0.8368,high
1527,2022-08-10,Gafsa,34.43,8.78,sandy,Olive,8,2022,45.76,0.0294,0.0288,0.0553,34.28,26.55,0.55,632.9,3.9689,1.925,0.061,0.18,0.06,0,0.9029,extreme
1528,2022-04-12,Sfax,34.74,10.76,sandy-loam,Barley,4,2022,23.72,0.1351,0.1239,0.2352,19.96,58.13,2.42,542.1,0.9766,1.292,0.1456,0.28,0.1,1,0.542,medium
1529,2022-03-23,Sfax,34.74,10.76,sandy-loam,Pepper,3,2022,15.39,0.3259,0.2676,0.5008,15.71,76.48,2.72,406.1,0.4199,0.992,0.2233,0.28,0.1,0,0.0519,low
1530,2023-10-11,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,10,2023,26.32,0.5833,0.4198,0.7739,25.41,78.96,1.05,416.7,0.6831,1.296,0.247,0.28,0.1,0,0.2398,low
1531,2023-07-21,Béja,36.73,9.18,loam,Olive,7,2023,45.13,0.0257,0.0253,0.0484,33.91,20.57,1.25,716.9,4.2033,2.034,0.1304,0.32,0.12,0,0.9639,extreme
1532,2021-11-23,Béja,36.73,9.18,loam,Tomato,11,2021,18.17,0.3329,0.2723,0.5093,17.93,73.87,1.71,295.0,0.5372,0.902,0.2584,0.32,0.12,0,0.1745,low
1533,2023-02-05,Nabeul,36.45,10.73,sandy,Barley,2,2023,16.08,0.2292,0.1987,0.3745,16.16,86.56,1.51,330.2,0.2469,0.907,0.1394,0.18,0.06,0,0.1449,low
1534,2023-07-09,Nabeul,36.45,10.73,sandy,Barley,7,2023,32.03,0.0598,0.0575,0.1098,27.51,41.95,1.15,808.9,2.1322,1.894,0.0737,0.18,0.06,1,0.5411,medium
1535,2023-10-10,Bizerte,37.27,9.87,loam,Olive,10,2023,27.93,0.1803,0.1608,0.3042,25.17,66.68,2.22,491.9,1.0665,1.401,0.2546,0.32,0.12,0,0.4552,mild
1536,2021-12-19,Gabès,33.88,9.79,sandy,Wheat,12,2021,19.14,0.2736,0.2313,0.4344,17.48,73.78,4.58,191.8,0.5238,0.718,0.139,0.18,0.06,0,0.3039,mild
1537,2022-01-14,Kairouan,35.67,10.1,clay-loam,Barley,1,2022,13.4,0.0833,0.0789,0.1505,10.41,58.51,4.15,233.3,0.5236,0.633,0.2095,0.36,0.18,1,0.5187,medium
1538,2022-07-13,Gafsa,34.43,8.78,sandy,Pepper,7,2022,32.96,0.6825,0.4689,0.8602,31.77,51.81,1.16,810.1,2.2619,2.073,0.18,0.18,0.06,0,0.1859,low
1539,2022-04-19,Gabès,33.88,9.79,sandy,Citrus,4,2022,27.35,0.0125,0.0124,0.0238,19.97,49.23,2.09,492.5,1.1851,1.232,0.0605,0.18,0.06,1,0.8526,high
1540,2021-07-18,Nabeul,36.45,10.73,sandy,Pepper,7,2021,31.96,0.0954,0.0897,0.1708,26.9,34.46,1.47,963.1,2.3234,2.039,0.0694,0.18,0.06,1,0.609,medium
1541,2022-10-26,Kairouan,35.67,10.1,clay-loam,Tomato,10,2022,31.19,0.1293,0.119,0.226,25.07,48.69,0.85,494.2,1.6318,1.4,0.2373,0.36,0.18,1,0.7211,medium
1542,2023-01-18,Bizerte,37.27,9.87,loam,Potato,1,2023,11.13,0.1658,0.1492,0.2826,9.48,72.7,3.57,224.8,0.3238,0.601,0.1968,0.32,0.12,0,0.3686,mild
1543,2021-11-02,Gafsa,34.43,8.78,sandy,Pepper,11,2021,26.01,0.0808,0.0766,0.1461,21.46,62.33,4.99,257.8,0.9636,0.926,0.0788,0.18,0.06,0,0.5744,medium
1544,2023-07-02,Gafsa,34.43,8.78,sandy,Barley,7,2023,33.28,0.217,0.1895,0.3574,31.36,46.91,4.54,737.1,2.4344,1.961,0.1412,0.18,0.06,0,0.2611,mild
1545,2021-02-17,Sfax,34.74,10.76,sandy-loam,Pepper,2,2021,18.68,0.0886,0.0836,0.1595,13.74,55.64,4.74,333.1,0.6971,0.846,0.1251,0.28,0.1,0,0.7007,medium
1546,2022-08-17,Bizerte,37.27,9.87,loam,Wheat,8,2022,36.37,0.0817,0.0775,0.1478,27.07,28.89,3.14,756.7,2.545,1.813,0.1549,0.32,0.12,1,1.0,extreme
1547,2021-10-25,Kairouan,35.67,10.1,clay-loam,Pepper,10,2021,23.83,0.1839,0.1637,0.3096,22.06,63.37,1.41,445.2,0.9719,1.236,0.2513,0.36,0.18,0,0.284,mild
1548,2022-05-23,Bizerte,37.27,9.87,loam,Barley,5,2022,22.01,0.2825,0.2376,0.446,19.33,62.45,2.22,737.7,0.8424,1.482,0.2197,0.32,0.12,0,0.4321,mild
1549,2021-09-12,Kairouan,35.67,10.1,clay-loam,Wheat,9,2021,32.75,0.1267,0.1167,0.2218,30.15,51.06,1.24,601.4,2.0939,1.728,0.2573,0.36,0.18,0,0.313,mild
1550,2023-09-07,Kairouan,35.67,10.1,clay-loam,Pepper,9,2023,36.69,0.1258,0.116,0.2204,31.27,41.11,5.09,603.2,2.6864,1.771,0.2363,0.36,0.18,1,0.5423,medium
1551,2022-06-05,Sfax,34.74,10.76,sandy-loam,Pepper,6,2022,34.37,0.4067,0.3198,0.5954,31.07,46.02,2.27,879.9,2.4344,2.13,0.2161,0.28,0.1,0,0.3635,mild
1552,2023-07-04,Kairouan,35.67,10.1,clay-loam,Wheat,7,2023,32.27,0.3811,0.3037,0.5664,32.11,54.19,4.86,875.4,2.1916,2.17,0.36,0.36,0.18,0,0.0994,low
1553,2022-09-25,Gafsa,34.43,8.78,sandy,Barley,9,2022,37.67,0.0613,0.0588,0.1125,32.07,42.02,2.57,682.7,2.768,1.915,0.0863,0.18,0.06,0,0.5317,medium
1554,2022-07-06,Gabès,33.88,9.79,sandy,Citrus,7,2022,34.36,0.1665,0.1498,0.2837,31.3,45.17,5.07,813.5,2.506,2.058,0.1265,0.18,0.06,0,0.3296,mild
1555,2021-03-17,Sfax,34.74,10.76,sandy-loam,Olive,3,2021,16.02,0.2819,0.2371,0.4452,15.97,70.49,4.36,364.9,0.5355,0.948,0.2764,0.28,0.1,0,0.1442,low
1556,2023-07-06,Béja,36.73,9.18,loam,Pepper,7,2023,32.02,0.4214,0.3288,0.6117,30.01,38.18,2.85,707.3,2.6244,1.868,0.2366,0.32,0.12,0,0.2657,mild
1557,2021-04-13,Béja,36.73,9.18,loam,Potato,4,2021,13.85,0.6431,0.4499,0.827,14.37,66.55,0.62,508.9,0.5478,1.066,0.3151,0.32,0.12,0,0.0357,low
1558,2023-10-03,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,10,2023,21.53,0.2778,0.2342,0.4398,21.4,75.01,1.99,473.4,0.6368,1.253,0.2108,0.28,0.1,0,0.1577,low
1559,2021-02-10,Bizerte,37.27,9.87,loam,Tomato,2,2021,15.32,0.2604,0.2218,0.4169,12.72,62.46,4.1,349.9,0.552,0.839,0.2281,0.32,0.12,0,0.4619,mild
1560,2022-07-01,Gabès,33.88,9.79,sandy,Olive,7,2022,39.45,0.177,0.1582,0.2994,31.89,39.27,0.95,858.3,2.8689,2.139,0.1004,0.18,0.06,1,0.7015,medium
1561,2022-03-03,Nabeul,36.45,10.73,sandy,Olive,3,2022,16.93,0.1796,0.1603,0.3033,14.8,56.94,5.4,497.1,0.725,1.068,0.1243,0.18,0.06,0,0.3843,mild
1562,2022-11-01,Kairouan,35.67,10.1,clay-loam,Potato,11,2022,18.88,0.2626,0.2234,0.4199,19.63,82.72,5.09,245.8,0.3948,0.862,0.2995,0.36,0.18,0,0.0506,low
1563,2023-03-10,Bizerte,37.27,9.87,loam,Potato,3,2023,11.25,0.4064,0.3196,0.5951,11.39,82.55,4.81,455.5,0.235,0.915,0.2366,0.32,0.12,0,0.0886,low
1564,2022-06-02,Sidi Bouzid,35.04,9.48,sandy-loam,Olive,6,2022,35.88,0.0973,0.0913,0.174,30.75,45.84,1.86,684.9,2.3993,1.867,0.1282,0.28,0.1,0,0.523,medium
1565,2022-09-10,Sfax,34.74,10.76,sandy-loam,Olive,9,2022,31.84,0.1266,0.1167,0.2217,26.48,40.01,5.95,693.1,2.0746,1.713,0.1608,0.28,0.1,1,0.5895,medium
1566,2021-07-21,Kairouan,35.67,10.1,clay-loam,Pepper,7,2021,38.43,0.3956,0.3129,0.583,34.42,46.42,0.67,682.2,2.9175,2.004,0.2721,0.36,0.18,0,0.4264,mild
1567,2022-08-09,Kairouan,35.67,10.1,clay-loam,Wheat,8,2022,34.68,0.128,0.1179,0.2239,30.31,42.53,1.58,626.1,2.4827,1.769,0.2445,0.36,0.18,0,0.4826,mild
1568,2022-08-10,Nabeul,36.45,10.73,sandy,Olive,8,2022,37.03,0.1774,0.1585,0.3,32.09,29.07,5.67,678.4,3.3902,1.91,0.0939,0.18,0.06,1,0.5098,medium
1569,2023-11-19,Kairouan,35.67,10.1,clay-loam,Pepper,11,2023,20.44,0.1196,0.1107,0.2104,16.11,58.17,3.83,235.2,0.766,0.764,0.2241,0.36,0.18,0,0.6005,medium
1570,2022-02-15,Béja,36.73,9.18,loam,Pepper,2,2022,10.3,0.4146,0.3247,0.6042,10.89,83.5,3.42,268.8,0.215,0.691,0.3053,0.32,0.12,0,0.0664,low
1571,2023-01-17,Bizerte,37.27,9.87,loam,Barley,1,2023,17.33,0.01,0.0099,0.0191,11.77,50.0,1.65,254.9,0.6909,0.694,0.126,0.32,0.12,1,0.8299,high
1572,2021-10-20,Nabeul,36.45,10.73,sandy,Tomato,10,2021,28.82,0.1074,0.1002,0.1907,23.43,52.93,3.49,443.8,1.3571,1.276,0.1015,0.18,0.06,0,0.7311,medium
1573,2021-12-19,Nabeul,36.45,10.73,sandy,Citrus,12,2021,17.66,0.4881,0.3681,0.682,16.85,80.14,4.5,175.8,0.3813,0.675,0.1632,0.18,0.06,0,0.2282,low
1574,2023-02-22,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,2,2023,16.38,0.2092,0.1835,0.3463,14.74,70.57,3.68,284.7,0.4937,0.807,0.1746,0.28,0.1,0,0.3446,mild
1575,2023-12-06,Sfax,34.74,10.76,sandy-loam,Barley,12,2023,24.93,0.0466,0.0452,0.0865,17.72,50.0,1.42,215.4,1.0139,0.766,0.1184,0.28,0.1,1,0.8739,high
1576,2022-11-18,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,11,2022,27.02,0.134,0.123,0.2335,21.26,58.04,4.2,295.0,1.0604,0.986,0.1479,0.28,0.1,0,0.7099,medium
1577,2021-01-01,Sfax,34.74,10.76,sandy-loam,Tomato,1,2021,16.05,0.395,0.3125,0.5823,15.61,88.47,4.75,176.8,0.2046,0.653,0.2684,0.28,0.1,0,0.1992,low
1578,2022-12-26,Nabeul,36.45,10.73,sandy,Tomato,12,2022,13.78,0.2836,0.2384,0.4475,11.31,79.38,4.46,205.5,0.2763,0.613,0.1364,0.18,0.06,0,0.4495,mild
1579,2022-06-17,Sfax,34.74,10.76,sandy-loam,Potato,6,2022,36.22,0.2482,0.2129,0.4006,31.98,58.34,5.9,709.7,1.9782,1.949,0.2003,0.28,0.1,0,0.4766,mild
1580,2022-04-23,Kairouan,35.67,10.1,clay-loam,Tomato,4,2022,18.4,0.208,0.1826,0.3446,15.37,54.56,3.33,587.4,0.7933,1.181,0.2736,0.36,0.18,0,0.4743,mild
1581,2022-02-05,Gafsa,34.43,8.78,sandy,Barley,2,2022,18.0,0.1906,0.169,0.3194,16.18,77.87,4.09,291.5,0.407,0.852,0.1314,0.18,0.06,0,0.3264,mild
1582,2022-07-15,Nabeul,36.45,10.73,sandy,Potato,7,2022,36.83,0.0372,0.0363,0.0695,28.58,25.07,5.13,709.3,2.9285,1.815,0.0714,0.18,0.06,0,0.8031,high
1583,2021-03-21,Nabeul,36.45,10.73,sandy,Pepper,3,2021,21.14,0.1407,0.1285,0.2439,16.81,48.24,0.71,373.6,0.9906,0.983,0.1078,0.18,0.06,0,0.6594,medium
1584,2022-12-14,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,12,2022,15.42,0.3849,0.3061,0.5707,14.09,80.0,2.35,181.7,0.3215,0.632,0.2067,0.28,0.1,0,0.286,mild
1585,2022-11-01,Kairouan,35.67,10.1,clay-loam,Pepper,11,2022,16.99,0.3769,0.3011,0.5616,17.93,81.67,5.88,332.3,0.3766,0.957,0.3458,0.36,0.18,0,0.0393,low
1586,2022-01-24,Kairouan,35.67,10.1,clay-loam,Barley,1,2022,18.54,0.1224,0.1131,0.215,15.19,60.22,0.78,201.6,0.6869,0.688,0.2273,0.36,0.18,1,0.5066,medium
1587,2023-09-13,Kairouan,35.67,10.1,clay-loam,Tomato,9,2023,26.03,0.2725,0.2305,0.433,25.7,72.39,1.99,579.2,0.9117,1.538,0.2982,0.36,0.18,0,0.151,low
1588,2021-02-27,Sidi Bouzid,35.04,9.48,sandy-loam,Olive,2,2021,16.96,0.1113,0.1036,0.197,13.9,54.48,4.58,330.9,0.7227,0.847,0.1679,0.28,0.1,0,0.4961,medium
1589,2021-06-08,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,6,2021,34.32,0.2099,0.1841,0.3474,30.65,47.62,4.09,832.4,2.3073,2.054,0.2059,0.28,0.1,0,0.4282,mild
1590,2022-05-08,Nabeul,36.45,10.73,sandy,Potato,5,2022,28.54,0.2414,0.2078,0.3913,25.76,52.41,3.68,773.0,1.5773,1.78,0.1059,0.18,0.06,0,0.4184,mild
1591,2023-01-11,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,1,2023,19.89,0.219,0.191,0.3602,17.0,69.35,3.39,178.9,0.5939,0.684,0.1582,0.28,0.1,0,0.4482,mild
1592,2021-10-19,Béja,36.73,9.18,loam,Citrus,10,2021,24.7,0.3798,0.3029,0.565,24.46,67.36,5.03,384.4,1.0012,1.218,0.32,0.32,0.12,0,0.1348,low
1593,2023-11-24,Kairouan,35.67,10.1,clay-loam,Potato,11,2023,18.57,0.2,0.1763,0.333,16.96,71.34,1.68,248.2,0.5538,0.805,0.2706,0.36,0.18,0,0.3144,mild
1594,2022-05-24,Sfax,34.74,10.76,sandy-loam,Potato,5,2022,24.3,0.6421,0.4494,0.8262,24.14,60.02,2.55,774.9,1.2033,1.716,0.28,0.28,0.1,0,0.0936,low
1595,2022-11-04,Gabès,33.88,9.79,sandy,Tomato,11,2022,21.5,0.0979,0.0918,0.175,17.23,55.31,2.81,312.6,0.8789,0.91,0.0719,0.18,0.06,0,0.5834,medium
1596,2023-04-22,Sfax,34.74,10.76,sandy-loam,Wheat,4,2023,19.66,0.4638,0.3541,0.657,19.41,73.09,4.78,519.5,0.6066,1.246,0.2407,0.28,0.1,0,0.1112,low
1597,2022-09-17,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,9,2022,36.26,0.0887,0.0837,0.1596,30.37,42.15,1.02,566.4,2.5076,1.685,0.1468,0.28,0.1,1,0.5853,medium
1598,2021-02-18,Sfax,34.74,10.76,sandy-loam,Tomato,2,2021,16.95,0.4054,0.319,0.594,16.05,87.43,4.56,303.3,0.2293,0.866,0.268,0.28,0.1,0,0.2068,low
1599,2023-07-05,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,7,2023,30.66,0.2868,0.2407,0.4516,31.13,49.57,0.72,817.5,2.2829,2.056,0.2355,0.28,0.1,0,0.0587,low
1600,2023-09-14,Gabès,33.88,9.79,sandy,Wheat,9,2023,33.32,0.3246,0.2667,0.4992,32.94,57.69,5.28,703.6,2.1216,1.978,0.1619,0.18,0.06,0,0.1216,low
1601,2022-09-06,Sfax,34.74,10.76,sandy-loam,Barley,9,2022,27.15,0.2286,0.1982,0.3736,25.0,50.14,3.49,615.5,1.5799,1.56,0.2049,0.28,0.1,0,0.3274,mild
1602,2022-03-15,Nabeul,36.45,10.73,sandy,Barley,3,2022,13.35,0.3899,0.3093,0.5765,13.38,71.66,2.2,375.8,0.4352,0.888,0.1476,0.18,0.06,0,0.123,low
1603,2023-09-27,Gabès,33.88,9.79,sandy,Barley,9,2023,32.87,0.3199,0.2635,0.4934,32.76,65.01,4.94,679.5,1.7362,1.937,0.1663,0.18,0.06,0,0.0833,low
1604,2023-04-22,Gafsa,34.43,8.78,sandy,Citrus,4,2023,19.41,0.2463,0.2115,0.398,17.44,65.48,1.29,474.2,0.6879,1.128,0.1425,0.18,0.06,0,0.3243,mild
1605,2022-10-17,Nabeul,36.45,10.73,sandy,Citrus,10,2022,23.39,0.1759,0.1573,0.2977,20.54,58.44,5.74,515.6,1.0046,1.279,0.1081,0.18,0.06,0,0.4281,mild
1606,2022-10-09,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,10,2022,24.58,0.1671,0.1503,0.2845,21.91,63.81,2.77,395.2,0.9514,1.16,0.1842,0.28,0.1,0,0.3977,mild
1607,2023-01-02,Bizerte,37.27,9.87,loam,Olive,1,2023,14.58,0.1183,0.1096,0.2084,12.89,68.25,4.64,199.7,0.472,0.637,0.19,0.32,0.12,0,0.3462,mild
1608,2023-11-23,Béja,36.73,9.18,loam,Wheat,11,2023,20.59,0.2781,0.2345,0.4403,20.39,75.69,3.06,266.8,0.5823,0.917,0.2582,0.32,0.12,0,0.1232,low
1609,2023-10-10,Sidi Bouzid,35.04,9.48,sandy-loam,Olive,10,2023,21.58,0.2487,0.2132,0.4012,21.12,69.62,5.78,373.3,0.7611,1.105,0.2516,0.28,0.1,0,0.1696,low
1610,2021-12-26,Béja,36.73,9.18,loam,Tomato,12,2021,13.92,0.2574,0.2195,0.4129,12.8,66.89,2.52,173.6,0.4894,0.592,0.2343,0.32,0.12,0,0.2627,mild
1611,2023-11-19,Gabès,33.88,9.79,sandy,Wheat,11,2023,21.62,0.069,0.0659,0.1258,16.55,65.0,5.93,309.0,0.6592,0.887,0.0744,0.18,0.06,0,0.6898,medium
1612,2021-12-02,Gabès,33.88,9.79,sandy,Citrus,12,2021,17.07,0.1877,0.1667,0.3151,13.37,65.0,2.87,226.4,0.5371,0.689,0.089,0.18,0.06,0,0.5319,medium
1613,2022-10-10,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,10,2022,29.72,0.3698,0.2965,0.5533,26.6,64.58,4.62,495.0,1.2331,1.451,0.1992,0.28,0.1,0,0.4049,mild
1614,2021-05-09,Sfax,34.74,10.76,sandy-loam,Potato,5,2021,31.69,0.2731,0.2309,0.4337,25.52,45.58,3.49,699.3,1.7779,1.683,0.1711,0.28,0.1,0,0.7113,medium
1615,2023-12-26,Béja,36.73,9.18,loam,Barley,12,2023,17.16,0.2266,0.1967,0.3708,15.3,80.0,2.36,158.6,0.3477,0.613,0.2479,0.32,0.12,0,0.4123,mild
1616,2023-10-11,Gafsa,34.43,8.78,sandy,Olive,10,2023,26.89,0.1708,0.1532,0.2901,26.6,68.0,3.13,404.4,1.1143,1.312,0.134,0.18,0.06,0,0.1465,low
1617,2023-01-02,Gafsa,34.43,8.78,sandy,Barley,1,2023,10.88,0.3274,0.2686,0.5026,10.9,78.6,4.93,177.7,0.2791,0.562,0.1775,0.18,0.06,0,0.1161,low
1618,2021-09-09,Gabès,33.88,9.79,sandy,Wheat,9,2021,35.21,0.2262,0.1965,0.3704,32.08,54.97,0.89,691.3,2.151,1.927,0.1368,0.18,0.06,0,0.3668,mild
1619,2023-04-01,Bizerte,37.27,9.87,loam,Barley,4,2023,13.81,0.5004,0.375,0.6945,14.39,73.0,4.89,572.0,0.4427,1.131,0.2858,0.32,0.12,0,0.0655,low
1620,2023-11-10,Kairouan,35.67,10.1,clay-loam,Pepper,11,2023,17.9,0.2684,0.2275,0.4275,18.01,88.33,4.13,273.3,0.241,0.87,0.2952,0.36,0.18,0,0.1168,low
1621,2023-01-24,Sfax,34.74,10.76,sandy-loam,Tomato,1,2023,14.74,0.2679,0.2272,0.4269,12.11,75.78,0.58,189.9,0.3422,0.606,0.2021,0.28,0.1,0,0.4118,mild
1622,2022-04-27,Gafsa,34.43,8.78,sandy,Barley,4,2022,27.3,0.2031,0.1787,0.3375,22.24,47.92,4.57,471.4,1.3975,1.278,0.1036,0.18,0.06,0,0.6021,medium
1623,2021-02-12,Nabeul,36.45,10.73,sandy,Pepper,2,2021,14.58,0.0624,0.0599,0.1144,10.87,54.35,1.83,303.8,0.5941,0.734,0.0734,0.18,0.06,0,0.5716,medium
1624,2023-05-12,Kairouan,35.67,10.1,clay-loam,Wheat,5,2023,26.59,0.3238,0.2662,0.4982,23.15,61.22,5.78,695.7,1.099,1.587,0.2759,0.36,0.18,0,0.4762,mild
1625,2023-05-17,Nabeul,36.45,10.73,sandy,Citrus,5,2023,29.04,0.0865,0.0817,0.1559,23.98,55.04,5.65,660.4,1.3399,1.578,0.0909,0.18,0.06,1,0.6942,medium
1626,2023-04-15,Nabeul,36.45,10.73,sandy,Tomato,4,2023,19.92,0.1645,0.1481,0.2806,15.17,53.41,3.3,544.5,0.8032,1.13,0.1031,0.18,0.06,0,0.7013,medium
